docno,text,query_id,text_clean,text_lemma
2045460941240746469,"BREAKING:

 Maritime agency reports oil tanker fired on by gunboats linked to Iran's Revolutionary Guard near Strait of Hormuz

#hormuz #Iran #Irán",MB05,breaking maritime agency reports oil tanker fired on by gunboats linked to iran s revolutionary guard near strait of hormuz hormuz iran irán,break maritime agency report oil tanker fire gunboat link iran s revolutionary guard near strait hormuz hormuz iran irán
2045460939474968746,"Ship owners paying passage fees to Iran basically turns the Revolutionary Guard into a toll booth operator. Nothing says ""regional power"" like collecting lunch money from tankers.",MB05,ship owners paying passage fees to iran basically turns the revolutionary guard into a toll booth operator nothing says regional power like collecting lunch money from tankers,ship owner pay passage fee iran basically turn revolutionary guard toll booth operator say regional power like collect lunch money tanker
2045460237138997688,"The Islamic Revolutionary Guard Corps (IRGC) has claimed that the Strait of Hormuz has “returned to its normal state,” following ongoing U.S. sanctions targeting Iranian ports, which Iran says are affecting freedom of navigation.",MB05,the islamic revolutionary guard corps irgc has claimed that the strait of hormuz has returned to its normal state following ongoing u s sanctions targeting iranian ports which iran says are affecting freedom of navigation,islamic revolutionary guard corps irgc claim strait hormuz return normal state follow ongoing u s sanction target iranian port iran say affect freedom navigation
2045459126311067980,"BBCでもIRGCのことを""Iran Revolutionary Guard Corp""と言っていたりするのだな。正確にはIslamic Revolutionary Guard Corpなのだが、よくある間違い。ただ、BBC Persianも持っているBBCがこんなミスをするのはちょっと残念。",MB05,bbcでもirgcのことを iran revolutionary guard corp と言っていたりするのだな 正確にはislamic revolutionary guard corpなのだが よくある間違い ただ bbc persianも持っているbbcがこんなミスをするのはちょっと残念,bbcでもirgcのことを iran revolutionary guard corp と言っていたりするのだな 正確にはislamic revolutionary guard corpなのだが よくある間違い ただ bbc persianも持っているbbcがこんなミスをするのはちょっと残念
2045457394973438218,"Haan bhai, confirm hai. 

Iran ke Revolutionary Guard (IRGC) ne aaj hi official announcement kiya hai ke Strait of Hormuz ko phir se close kar diya gaya hai, kyunke US ne apna naval blockade Iranian ports pe continue rakha hai ceasefire ke bawajood. Multiple sources jaise Iranian",MB05,haan bhai confirm hai iran ke revolutionary guard irgc ne aaj hi official announcement kiya hai ke strait of hormuz ko phir se close kar diya gaya hai kyunke us ne apna naval blockade iranian ports pe continue rakha hai ceasefire ke bawajood multiple sources jaise iranian,haan bhai confirm hai iran ke revolutionary guard irgc ne aaj hi official announcement kiya hai ke strait hormuz ko phir se close kar diya gaya hai kyunke ne apna naval blockade iranian port pe continue rakha hai ceasefire ke bawajood multiple source jaise iranian
2045453851889950937,"Iran  The Islamic Revolutionary Guard Corps navy turned back the container ship Bhagya Laxmi in the Strait of Hormuz, telling the vessel it lacked transit permission.",MB05,iran the islamic revolutionary guard corps navy turned back the container ship bhagya laxmi in the strait of hormuz telling the vessel it lacked transit permission,iran islamic revolutionary guard corps navy turn container ship bhagya laxmi strait hormuz tell vessel lack transit permission
2045452495863095477,"Iran’s Revolutionary Guard says Strait of Hormuz closed again shortly after reopening, raising global energy and maritime security concerns.
Source: Al Jazeera

#etimespakistan #NewsUpdate #Iran #StraitOfHormuz #USIran #MiddleEast #GlobalEnergy #MaritimeSecurity #Geopolitics",MB05,iran s revolutionary guard says strait of hormuz closed again shortly after reopening raising global energy and maritime security concerns source al jazeera etimespakistan newsupdate iran straitofhormuz usiran middleeast globalenergy maritimesecurity geopolitics,iran s revolutionary guard say strait hormuz close shortly reopen raise global energy maritime security concern source al jazeera etimespakistan newsupdate iran straitofhormuz usiran middleeast globalenergy maritimesecurity geopolitic
2045451486570635579,"BREAKING: Iran closes Hormuz Strait again over US ‘piracy’

Iran has reported shut down the Strait of Hormuz again because of the US’s continuing blockade of its ports.

The Islamic Revolutionary Guard Corps on Saturday says control of the Strait of Hormuz has now “returned to",MB05,breaking iran closes hormuz strait again over us piracy iran has reported shut down the strait of hormuz again because of the us s continuing blockade of its ports the islamic revolutionary guard corps on saturday says control of the strait of hormuz has now returned to,break iran close hormuz strait piracy iran report shut strait hormuz s continue blockade port islamic revolutionary guard corps saturday say control strait hormuz return
2045451395625619495,"Islamic Revolutionary Guard Corps Navy warns that any U.S. “breach” will be met with an appropriate response.

#IRGC #Iran #US #Geopolitics #BreakingNews",MB05,islamic revolutionary guard corps navy warns that any u s breach will be met with an appropriate response irgc iran us geopolitics breakingnews,islamic revolutionary guard corps navy warn u s breach meet appropriate response irgc iran geopolitic breakingnew
2045451275244868029,— Reports say an Indian vessel was targeted by a suicide drone launched by Iran’s Revolutionary Guard Navy. #Iran #India #IRGC #Drone #Maritime #BreakingNews,MB05,reports say an indian vessel was targeted by a suicide drone launched by iran s revolutionary guard navy iran india irgc drone maritime breakingnews,report indian vessel target suicide drone launch iran s revolutionary guard navy iran india irgc drone maritime breakingnew
2045450093407391938,"Iran has reportedly tightened control over the Strait of Hormuz, with shipping traffic disrupted. The Khatam al-Anbiya Central Headquarters stated that the strait remains under strict Iranian control and its status is unchanged. Meanwhile, the Islamic Revolutionary Guard Corps",MB05,iran has reportedly tightened control over the strait of hormuz with shipping traffic disrupted the khatam al anbiya central headquarters stated that the strait remains under strict iranian control and its status is unchanged meanwhile the islamic revolutionary guard corps,iran reportedly tighten control strait hormuz shipping traffic disrupt khatam al anbiya central headquarters state strait remain strict iranian control status unchanged islamic revolutionary guard corps
2045449234804068693,“says Iran's Islamic Revolutionary Guard Corps” - why are you using Iranian propaganda when everyone knows the US controls the straight and Iran submitted to the US blockade,MB05,says iran s islamic revolutionary guard corps why are you using iranian propaganda when everyone knows the us controls the straight and iran submitted to the us blockade,say iran s islamic revolutionary guard corp iranian propaganda know control straight iran submit blockade
2045447994179534911,"Iran reportedly tightens control over Strait of Hormuz with stricter maritime regulations, media reports say.

The Islamic Revolutionary Guard Corps (IRGC) stated that what it described as an “unofficial U.S. blockade” has been accompanied by aerial and naval activities it",MB05,iran reportedly tightens control over strait of hormuz with stricter maritime regulations media reports say the islamic revolutionary guard corps irgc stated that what it described as an unofficial u s blockade has been accompanied by aerial and naval activities it,iran reportedly tighten control strait hormuz strict maritime regulation medium report islamic revolutionary guard corps irgc state describe unofficial u s blockade accompany aerial naval activity
2045446936527024532,"|The leadership of the naval force in the Revolutionary Guard: As long as the movement of ships to and from Iran is threatened, the situation of the Strait of Hormuz will remain as it was before.",MB05,the leadership of the naval force in the revolutionary guard as long as the movement of ships to and from iran is threatened the situation of the strait of hormuz will remain as it was before,leadership naval force revolutionary guard long movement ship iran threaten situation strait hormuz remain
2045446414579253519,"Iran's Revolutionary Guard naval force warns US: any breach of commitments will be met with appropriate response

https://qatar-standard.com/article/iranian-revolutionary-guard-navy-vows-retaliation-for-us-tre-n30g…

#Iran #Gulf",MB05,iran s revolutionary guard naval force warns us any breach of commitments will be met with appropriate response iran gulf,iran s revolutionary guard naval force warn breach commitment meet appropriate response iran gulf
2045446184953671969,"Islamic Revolutionary Guard Navy:

Every violation by America will be met with an appropriate response.

As long as the passage of ships to and from Iran is threatened, the status of the Strait of Hormuz will remain as it was previously. By the will of Allah",MB05,islamic revolutionary guard navy every violation by america will be met with an appropriate response as long as the passage of ships to and from iran is threatened the status of the strait of hormuz will remain as it was previously by the will of allah,islamic revolutionary guard navy violation america meet appropriate response long passage ship iran threaten status strait hormuz remain previously allah
2045444643601428617,"Even though Foreign Minister Araghchi said they would fully open it, Trump said he wouldn't lift the reverse blockade, so now the story is that Kalibaf and the Revolutionary Guard are pissed off and stopping the opening. Trump, who can't receive a pass with a message from Iran.",MB05,even though foreign minister araghchi said they would fully open it trump said he wouldn t lift the reverse blockade so now the story is that kalibaf and the revolutionary guard are pissed off and stopping the opening trump who can t receive a pass with a message from iran,foreign minister araghchi say fully open trump say wouldn t lift reverse blockade story kalibaf revolutionary guard piss stop opening trump t receive pass message iran
2045444225110626383,"y God curse Iran and those who support it. Logically speaking, the Iranian Revolutionary Guard has no creed, no covenant, and no trust. How can one negotiate with them? They must be eliminated for the world to be rid of the problem of political Islam.",MB05,y god curse iran and those who support it logically speaking the iranian revolutionary guard has no creed no covenant and no trust how can one negotiate with them they must be eliminated for the world to be rid of the problem of political islam,y god curse iran support logically speak iranian revolutionary guard creed covenant trust negotiate eliminate world rid problem political islam
2045440353180807457,"Tankers U-Turn in Persian Gulf as Iran Closes Hormuz Again
...and it's closed. Iran's Islamic Revolutionary Guard Corps declared Saturday that control of the strait has ""returned to its previous state,"" walking back a brief opening announced Friday and directly contradicting a …",MB05,tankers u turn in persian gulf as iran closes hormuz again and it s closed iran s islamic revolutionary guard corps declared saturday that control of the strait has returned to its previous state walking back a brief opening announced friday and directly contradicting a,tanker u turn persian gulf iran close hormuz s close iran s islamic revolutionary guard corps declare saturday control strait return previous state walk brief opening announce friday directly contradict
2045439837021323534,"Islamic Revolutionary Guard Corps Navy: ""Any violation of commitments by the US will be met with an appropriate response. As long as the movement of vessels departing from Iran and arriving to it remains under threat, the status of the Strait of Hormuz will remain as it was",MB05,islamic revolutionary guard corps navy any violation of commitments by the us will be met with an appropriate response as long as the movement of vessels departing from iran and arriving to it remains under threat the status of the strait of hormuz will remain as it was,islamic revolutionary guard corps navy violation commitment meet appropriate response long movement vessel depart iran arrive remain threat status strait hormuz remain
2045437779526738109,"Reports suggest the Strait of Hormuz remains open but tightly controlled by Islamic Revolutionary Guard Corps.

Not a full shutdown—more a high-tension, restricted transit situation amid ongoing US-Iran friction.",MB05,reports suggest the strait of hormuz remains open but tightly controlled by islamic revolutionary guard corps not a full shutdown more a high tension restricted transit situation amid ongoing us iran friction,report suggest strait hormuz remain open tightly control islamic revolutionary guard corp shutdown high tension restrict transit situation amid ongoing iran friction
2045437775592542541,"Hormuz Strait shut down again over US ‘piracy’, says Iran

Islamic Revolutionary Guard Corp has said control of the Strait of Hormuz has now “returned to its previous state” because of the US’s continuing blockade of Iranian ports, reported Al Jazeera.",MB05,hormuz strait shut down again over us piracy says iran islamic revolutionary guard corp has said control of the strait of hormuz has now returned to its previous state because of the us s continuing blockade of iranian ports reported al jazeera,hormuz strait shut piracy say iran islamic revolutionary guard corp say control strait hormuz return previous state s continue blockade iranian port report al jazeera
2045436789557764567,The Iranian Revolutionary Guard has turned against the politicians and re-closed the Strait of Hormuz. I hope Iran is completely destroyed and the regime changed. #IranWar‌ #iran,MB05,the iranian revolutionary guard has turned against the politicians and re closed the strait of hormuz i hope iran is completely destroyed and the regime changed iranwar iran,iranian revolutionary guard turn politician close strait hormuz hope iran completely destroy regime change iranwar iran
2045436460107477398,"Well THAT didn’t last long did it?
The Strait of Hormuz has been closed again after just one day. 
Iran doesn’t want peace does it?
The only way there will ever be peace in the area will be if Hamas, Hezbollah, the Houthis and Iran and its Revolutionary Guard are totally",MB05,well that didn t last long did it the strait of hormuz has been closed again after just one day iran doesn t want peace does it the only way there will ever be peace in the area will be if hamas hezbollah the houthis and iran and its revolutionary guard are totally,didn t long strait hormuz close day iran doesn t want peace way peace area hamas hezbollah houthis iran revolutionary guard totally
2045436348715487290,"Tawazon – The Islamic Revolutionary Guard Corps (IRGC) says control of the Strait of Hormuz has “returned to its previous state” because of the continuing blockade of Iranian ports by the US, according to Al Jazeera.

In a statement cited by Islamic Republic of Iran Broadcasting",MB05,tawazon the islamic revolutionary guard corps irgc says control of the strait of hormuz has returned to its previous state because of the continuing blockade of iranian ports by the us according to al jazeera in a statement cited by islamic republic of iran broadcasting,tawazon islamic revolutionary guard corps irgc say control strait hormuz return previous state continue blockade iranian port accord al jazeera statement cite islamic republic iran broadcasting
2045435507203580332,"Iran playing “open/close” with the Strait of Hormuz isn’t confusion , it’s leverage I think. Whether it’s coordinated brinkmanship or internal chaos, the result is the same: oil markets shaken, the West reacting, and the Islamic Revolutionary Guard Corps holding the real power",MB05,iran playing open close with the strait of hormuz isn t confusion it s leverage i think whether it s coordinated brinkmanship or internal chaos the result is the same oil markets shaken the west reacting and the islamic revolutionary guard corps holding the real power,iran play open close strait hormuz isn t confusion s leverage think s coordinated brinkmanship internal chaos result oil market shake west react islamic revolutionary guard corp hold real power
2045435273732047300,"Islamic Revolutionary Guard Corp (#IRGC) says control of the Strait of #Hormuz has “returned to its previous state” because of the continued #blockade of #Iranian ports by the #US.

#Iran",MB05,islamic revolutionary guard corp irgc says control of the strait of hormuz has returned to its previous state because of the continued blockade of iranian ports by the us iran,islamic revolutionary guard corp irgc say control strait hormuz return previous state continue blockade iranian port iran
2045433300920291662,"Iran tells mediators it will restrict ship traffic through the Strait of Hormuz and impose tolls during a ceasefire, with vessels needing to coordinate with the Islamic Revolutionary Guard Corps (IRGC). Follow for updates #News #MiddleEast #Conflict #Breaking #Update #World",MB05,iran tells mediators it will restrict ship traffic through the strait of hormuz and impose tolls during a ceasefire with vessels needing to coordinate with the islamic revolutionary guard corps irgc follow for updates news middleeast conflict breaking update world,iran tell mediator restrict ship traffic strait hormuz impose toll ceasefire vessel need coordinate islamic revolutionary guard corps irgc follow update news middleeast conflict breaking update world
2045432805434560942,"Iran's Revolutionary Guard Corps (IRGC) has closed the Strait of Hormuz, citing the ongoing US blockade. The move is seen as a response to increased tensions in the region. Follow for updates #Iran #USBlockade #MiddleEast #News #Breaking #Update",MB05,iran s revolutionary guard corps irgc has closed the strait of hormuz citing the ongoing us blockade the move is seen as a response to increased tensions in the region follow for updates iran usblockade middleeast news breaking update,iran s revolutionary guard corps irgc close strait hormuz cite ongoing blockade see response increase tension region follow update iran usblockade middleeast news breaking update
2045432660567244887,"Hvis dit hjerte brænder for præstestyret i Iran,
Hvis du er stolt af Islamic Revolutionary Guard Corps (IRGC),

… så hører du ikke hjemme i et frit samfund. #dkmedier #dkpol",MB05,hvis dit hjerte brænder for præstestyret i iran hvis du er stolt af islamic revolutionary guard corps irgc så hører du ikke hjemme i et frit samfund dkmedier dkpol,hvis dit hjerte brænder præstestyret iran hvis du er stolt af islamic revolutionary guard corps irgc så hører du ikke hjemme et frit samfund dkmedi dkpol
2045428034405310817,"Islamic Revolutionary Guard Corp says control of the Strait of Hormuz has now “returned to its previous state” because of the US’s continuing blockade of Iranian ports.
US President Donald Trump says the naval blockade will “remain in full force” until “our transaction with Iran",MB05,islamic revolutionary guard corp says control of the strait of hormuz has now returned to its previous state because of the us s continuing blockade of iranian ports us president donald trump says the naval blockade will remain in full force until our transaction with iran,islamic revolutionary guard corp say control strait hormuz return previous state s continue blockade iranian port president donald trump say naval blockade remain force transaction iran
2045427428261327334,"#Iran announces new rules for Strait of #Hormuz transit

Iran’s Revolutionary Guard Navy says a new order is now in effect in the Strait of Hormuz following the Lebanon ceasefire and the current battlefield pause.

Under the new rules:

 Civilian vessels may transit only",MB05,iran announces new rules for strait of hormuz transit iran s revolutionary guard navy says a new order is now in effect in the strait of hormuz following the lebanon ceasefire and the current battlefield pause under the new rules civilian vessels may transit only,iran announce new rule strait hormuz transit iran s revolutionary guard navy say new order effect strait hormuz follow lebanon ceasefire current battlefield pause new rule civilian vessel transit
2045427244479230231,"Iran has signaled that the Strait of Hormuz remains under strict control by the Islamic Revolutionary Guard Corps, with access potentially tied to ongoing tensions with the United States. Recent developments indicate that passage conditions can shift depending on the status",MB05,iran has signaled that the strait of hormuz remains under strict control by the islamic revolutionary guard corps with access potentially tied to ongoing tensions with the united states recent developments indicate that passage conditions can shift depending on the status,iran signal strait hormuz remain strict control islamic revolutionary guard corp access potentially tie ongoing tension united states recent development indicate passage condition shift depend status
2045427023632331126,"#Iran has closed off the Strait of #Hormuz again on Saturday, a day after it decided to open it in response to the #ceasefire in Lebanon. Iran’s Islamic Revolutionary Guard Corps (IRGC) joint military command, in a statement cited by state broadcaster IRIB, accused the United",MB05,iran has closed off the strait of hormuz again on saturday a day after it decided to open it in response to the ceasefire in lebanon iran s islamic revolutionary guard corps irgc joint military command in a statement cited by state broadcaster irib accused the united,iran close strait hormuz saturday day decide open response ceasefire lebanon iran s islamic revolutionary guard corps irgc joint military command statement cite state broadcaster irib accuse united
2045426561290285330,"ईरान से जुड़ा यह बयान काफ़ी गंभीर भू-राजनीतिक स्थिति की ओर इशारा करता है 
Islamic Revolutionary Guard Corps (IRGC) के संयुक्त सैन्य कमांड ने दावा किया है कि
Strait of Hormuz पर नियंत्रण अब फिर से “पहले जैसी स्थिति”में आ गया है।
#Iran #IRGC #StraitOfHormuz #USA #MiddleEastTension",MB05,ईर न स ज ड यह बय न क फ ग भ र भ र जन त क स थ त क ओर इश र करत ह islamic revolutionary guard corps irgc क स य क त स न य कम ड न द व क य ह क strait of hormuz पर न य त रण अब फ र स पहल ज स स थ त म आ गय ह iran irgc straitofhormuz usa middleeasttension,ईर न स ज ड यह बय न क फ ग भ र भ र जन त क स थ त क ओर इश र करत ह islamic revolutionary guard corps irgc क स य क त स न य कम ड न द व क य ह क strait hormuz पर न य त रण अब फ र स पहल ज स स थ त म आ गय ह iran irgc straitofhormuz usa middleeasttension
2045424407573635553,"#BREAKING: #Iran Revolutionary Guard says it has reimposed ""restrictions"" in the Strait of Hormuz
https://arab.news/rbqtg",MB05,breaking iran revolutionary guard says it has reimposed restrictions in the strait of hormuz,break iran revolutionary guard say reimpose restriction strait hormuz
2045423473380532720,Iran expert on Al-Arabiya: The Islamic Revolutionary Guard Corps started denying everything Trump said since last night. There is a deep division in Iran.,MB05,iran expert on al arabiya the islamic revolutionary guard corps started denying everything trump said since last night there is a deep division in iran,iran expert al arabiya islamic revolutionary guard corp start deny trump say night deep division iran
2045423131897028843,"This is Al Jazeera breaking news from Iran's IRGC (Revolutionary Guard). 

The spokesperson for ""Khatam al-Anbiya"" HQ (their central military command overseeing Gulf operations) said: after negotiations, Iran has agreed in good faith to let a number of ships pass through the",MB05,this is al jazeera breaking news from iran s irgc revolutionary guard the spokesperson for khatam al anbiya hq their central military command overseeing gulf operations said after negotiations iran has agreed in good faith to let a number of ships pass through the,al jazeera break news iran s irgc revolutionary guard spokesperson khatam al anbiya hq central military command oversee gulf operation say negotiation iran agree good faith let number ship pass
2045422616203112619,"The IRGC (Iran's Revolutionary Guard) is claiming they've restored ""previous state"" tight control over the Strait of Hormuz—a critical chokepoint for 20% of global oil.

Context: US naval blockade of Iranian ports continues amid fragile ceasefire/talks. Iran opened it to",MB05,the irgc iran s revolutionary guard is claiming they ve restored previous state tight control over the strait of hormuz a critical chokepoint for 20 of global oil context us naval blockade of iranian ports continues amid fragile ceasefire talks iran opened it to,irgc iran s revolutionary guard claim ve restore previous state tight control strait hormuz critical chokepoint global oil context naval blockade iranian port continue amid fragile ceasefire talk iran open
2045422090874916962,"Abd’ye Deniz korsanlığı suçlamasıyla Hürmüz’ü yeniden kapatmışlar.!

İran Devrim Muhafızları Ordusu (Islamic Revolutionary Guard Corps), Hürmüz Boğazı’na ilişkin dikkat çeken bir açıklama yaptı. Al Jazeera'nın haberine göre, kurumun ortak askeri komutanlığı, boğazdaki kontrolün",MB05,abd ye deniz korsanlığı suçlamasıyla hürmüz ü yeniden kapatmışlar i̇ran devrim muhafızları ordusu islamic revolutionary guard corps hürmüz boğazı na ilişkin dikkat çeken bir açıklama yaptı al jazeera nın haberine göre kurumun ortak askeri komutanlığı boğazdaki kontrolün,abd ye deniz korsanlığı suçlamasıyla hürmüz ü yeniden kapatmışlar devrim muhafızları ordusu islamic revolutionary guard corps hürmüz boğazı na ilişkin dikkat çeken bir açıklama yaptı al jazeera nın haberine göre kurumun ortak askeri komutanlığı boğazdaki kontrolün
2045421242166235469,"Iran's Revolutionary Guard Corps:

 Iran agreed to allow a limited number of ships to pass through the Strait of Hormuz according to agreements.

But  U.S. did not fulfill their obligations. So the Strait of Hormuz is now closed again and passage requires Iran approval.",MB05,iran s revolutionary guard corps iran agreed to allow a limited number of ships to pass through the strait of hormuz according to agreements but u s did not fulfill their obligations so the strait of hormuz is now closed again and passage requires iran approval,iran s revolutionary guard corps iran agree allow limited number ship pass strait hormuz accord agreement u s fulfill obligation strait hormuz close passage require iran approval
2045418988746703185,Iran's Islamic Revolutionary Guard Corps (IRGC) stated on Saturday that the Hormuz Strait will remain under strict Iranian control if the United States does not ensure full freedom of navigation for vessels traveling to and from Iran.,MB05,iran s islamic revolutionary guard corps irgc stated on saturday that the hormuz strait will remain under strict iranian control if the united states does not ensure full freedom of navigation for vessels traveling to and from iran,iran s islamic revolutionary guard corps irgc state saturday hormuz strait remain strict iranian control united states ensure freedom navigation vessel travel iran
2045418445286854958,"#Breaking 
Iranian Revolutionary Guard: 
Iran's military command says it has closed the #Strait_of_Hormuz again over the US blockade

The Strait of Hormuz will remain under strict control unless Washington guarantees freedom of navigation for ships to & from Iran 
#IRGC #IRAN",MB05,breaking iranian revolutionary guard iran s military command says it has closed the strait_of_hormuz again over the us blockade the strait of hormuz will remain under strict control unless washington guarantees freedom of navigation for ships to from iran irgc iran,break iranian revolutionary guard iran s military command say close blockade strait hormuz remain strict control washington guarantee freedom navigation ship iran irgc iran
2045416995433136438,"Iran's Revolutionary Guard: If the United States does not guarantee the complete freedom of navigation for vessels traveling to and from Iran, the Strait of Hormuz will remain under Iran's control.

Explore more key information on #SoSoValue: 
https://
sosovalue.com/shares/Kk47Mn",MB05,iran s revolutionary guard if the united states does not guarantee the complete freedom of navigation for vessels traveling to and from iran the strait of hormuz will remain under iran s control explore more key information on sosovalue sosovalue com shares kk47mn,iran s revolutionary guard united states guarantee complete freedom navigation vessel travel iran strait hormuz remain iran s control explore key information sosovalue sosovalue com share
2045416153862832433,"BREAKING: The Strait of Hormuz will remain under ""strict Iranian control"" if the U.S. does not ensure full freedom of navigation for ships travelling from and to Iran, says Iran's Islamic Revolutionary Guard Corps.

Latest  
https://
trib.al/egGIxKG

 Sky 501",MB05,breaking the strait of hormuz will remain under strict iranian control if the u s does not ensure full freedom of navigation for ships travelling from and to iran says iran s islamic revolutionary guard corps latest trib al eggixkg sky 501,break strait hormuz remain strict iranian control u s ensure freedom navigation ship travel iran say iran s islamic revolutionary guard corp late trib al eggixkg sky
2045415446145360180,"Hi @grok Iran’s Revolutionary Guard claims to have dismantled U.S., Israel, and UK-linked spy cells is this a credible security success that justifies heightened vigilance, or a routine propaganda move designed to rally domestic support and portray Iran as under constant foreign",MB05,hi iran s revolutionary guard claims to have dismantled u s israel and uk linked spy cells is this a credible security success that justifies heightened vigilance or a routine propaganda move designed to rally domestic support and portray iran as under constant foreign,hi iran s revolutionary guard claim dismantle u s israel uk link spy cell credible security success justify heighten vigilance routine propaganda design rally domestic support portray iran constant foreign
2045406410104594882,"The Iranian terrorist regime is not worth continuing to rule Iran, and I repeat that President Trump is (deceived) by them and imagines that this regime has changed. On the contrary, the regime is now run by the Iranian Revolutionary Guard and has become more hardline. Either",MB05,the iranian terrorist regime is not worth continuing to rule iran and i repeat that president trump is deceived by them and imagines that this regime has changed on the contrary the regime is now run by the iranian revolutionary guard and has become more hardline either,iranian terrorist regime worth continue rule iran repeat president trump deceive imago regime change contrary regime run iranian revolutionary guard hardline
2045406049868382666,"The Iranian terrorist regime is not worth continuing to rule Iran, and I repeat that President Trump is (deceived) by them and imagines that this regime has changed. On the contrary, the regime is now run by the Iranian Revolutionary Guard and has become more hardline. Either",MB05,the iranian terrorist regime is not worth continuing to rule iran and i repeat that president trump is deceived by them and imagines that this regime has changed on the contrary the regime is now run by the iranian revolutionary guard and has become more hardline either,iranian terrorist regime worth continue rule iran repeat president trump deceive imago regime change contrary regime run iranian revolutionary guard hardline
2045405977751560313,"The Iranian terrorist regime is not worth continuing to rule Iran, and I repeat that President Trump is (deceived) by them and imagines that this regime has changed. On the contrary, the regime is now run by the Iranian Revolutionary Guard and has become more hardline. Either",MB05,the iranian terrorist regime is not worth continuing to rule iran and i repeat that president trump is deceived by them and imagines that this regime has changed on the contrary the regime is now run by the iranian revolutionary guard and has become more hardline either,iranian terrorist regime worth continue rule iran repeat president trump deceive imago regime change contrary regime run iranian revolutionary guard hardline
2045405875834105981,"The Iranian terrorist regime is not worth continuing to rule Iran, and I repeat that President Trump is (deceived) by them and imagines that this regime has changed. On the contrary, the regime is now run by the Iranian Revolutionary Guard and has become more hardline. Either",MB05,the iranian terrorist regime is not worth continuing to rule iran and i repeat that president trump is deceived by them and imagines that this regime has changed on the contrary the regime is now run by the iranian revolutionary guard and has become more hardline either,iranian terrorist regime worth continue rule iran repeat president trump deceive imago regime change contrary regime run iranian revolutionary guard hardline
2045405640600809490,"The Iranian terrorist regime is not worth continuing to rule Iran, and I repeat that President Trump is (deceived) by them and imagines that this regime has changed. On the contrary, the regime is now run by the Iranian Revolutionary Guard and has become more hardline. Either",MB05,the iranian terrorist regime is not worth continuing to rule iran and i repeat that president trump is deceived by them and imagines that this regime has changed on the contrary the regime is now run by the iranian revolutionary guard and has become more hardline either,iranian terrorist regime worth continue rule iran repeat president trump deceive imago regime change contrary regime run iranian revolutionary guard hardline
2045405560237940938,"The Iranian terrorist regime is not worth continuing to rule Iran, and I repeat that President Trump is (deceived) by them and imagines that this regime has changed. On the contrary, the regime is now run by the Iranian Revolutionary Guard and has become more hardline. Either",MB05,the iranian terrorist regime is not worth continuing to rule iran and i repeat that president trump is deceived by them and imagines that this regime has changed on the contrary the regime is now run by the iranian revolutionary guard and has become more hardline either,iranian terrorist regime worth continue rule iran repeat president trump deceive imago regime change contrary regime run iranian revolutionary guard hardline
2045404875396202597,"The Iranian terrorist regime is not worth continuing to rule Iran, and I repeat that President Trump is (deceived) by them and imagines that this regime has changed. On the contrary, the regime is now run by the Iranian Revolutionary Guard and has become more hardline. Either",MB05,the iranian terrorist regime is not worth continuing to rule iran and i repeat that president trump is deceived by them and imagines that this regime has changed on the contrary the regime is now run by the iranian revolutionary guard and has become more hardline either,iranian terrorist regime worth continue rule iran repeat president trump deceive imago regime change contrary regime run iranian revolutionary guard hardline
2045404681820688467,"The Iranian terrorist regime is not worth continuing to rule Iran, and I repeat that President Trump is (deceived) by them and imagines that this regime has changed. On the contrary, the regime is now run by the Iranian Revolutionary Guard and has become more hardline. Either",MB05,the iranian terrorist regime is not worth continuing to rule iran and i repeat that president trump is deceived by them and imagines that this regime has changed on the contrary the regime is now run by the iranian revolutionary guard and has become more hardline either,iranian terrorist regime worth continue rule iran repeat president trump deceive imago regime change contrary regime run iranian revolutionary guard hardline
2045404629916090450,"Tehran, Iran
A female member of the Basij  paramilitary, affiliated with Iran’s Revolutionary Guard, holds her  child next to a machine gun during a state-organised rally Photograph: Vahid Salemi/AP",MB05,tehran iran a female member of the basij paramilitary affiliated with iran s revolutionary guard holds her child next to a machine gun during a state organised rally photograph vahid salemi ap,tehran iran female member basij paramilitary affiliate iran s revolutionary guard hold child machine gun state organise rally photograph vahid salemi ap
2045404599540978132,"The Iranian terrorist regime is not worth continuing to rule Iran, and I repeat that President Trump is (deceived) by them and imagines that this regime has changed. On the contrary, the regime is now run by the Iranian Revolutionary Guard and has become more hardline. Either",MB05,the iranian terrorist regime is not worth continuing to rule iran and i repeat that president trump is deceived by them and imagines that this regime has changed on the contrary the regime is now run by the iranian revolutionary guard and has become more hardline either,iranian terrorist regime worth continue rule iran repeat president trump deceive imago regime change contrary regime run iranian revolutionary guard hardline
2045404542305480827,"The Iranian terrorist regime is not worth continuing to rule Iran, and I repeat that President Trump is (deceived) by them and imagines that this regime has changed. On the contrary, the regime is now run by the Iranian Revolutionary Guard and has become more hardline. Either",MB05,the iranian terrorist regime is not worth continuing to rule iran and i repeat that president trump is deceived by them and imagines that this regime has changed on the contrary the regime is now run by the iranian revolutionary guard and has become more hardline either,iranian terrorist regime worth continue rule iran repeat president trump deceive imago regime change contrary regime run iranian revolutionary guard hardline
